Date,Temperature,Site,Depth
2023-02-26,0.8648194,HB,9
2023-02-27,0.9038681,HB,9
2023-02-28,0.6790139,HB,9
2023-03-01,0.5947569,HB,9
2023-03-02,0.8901806,HB,9
2023-03-03,0.8521111,HB,9
2023-03-04,0.8112014,HB,9
2023-03-05,0.7228542,HB,9
2023-03-06,0.7175417,HB,9
2023-03-07,0.7897917,HB,9
2023-03-08,0.7922222,HB,9
2023-03-09,0.8370139,HB,9
2023-03-10,0.7900556,HB,9
2023-03-11,0.8537500,HB,9
2023-03-12,0.9464638,HB,9
2023-03-13,1.0208056,HB,9
2023-03-14,1.1490903,HB,9
2023-03-15,1.1021597,HB,9
2023-03-16,0.9967153,HB,9
2023-03-17,0.9615764,HB,9
2023-03-18,1.2338681,HB,9
2023-03-19,1.4327639,HB,9
2023-03-20,1.4185625,HB,9
2023-03-21,1.5086667,HB,9
2023-03-22,1.7232986,HB,9
2023-03-23,1.6813750,HB,9
2023-03-24,1.7677222,HB,9
2023-03-25,1.6454306,HB,9
2023-03-26,1.7362500,HB,9
2023-03-27,1.7280000,HB,9
2023-03-28,1.7205000,HB,9
2023-03-29,1.9677292,HB,9
2023-03-30,2.1769931,HB,9
2023-03-31,1.7714375,HB,9
2023-04-01,1.8270000,HB,9
